site,site.code,year,date,doy,week,observer,obs.start,obs.end,tot.obs.length,weather,habitat,habitat.code,no.bees,genus,species,caste,behaviour,plant.species,resource.coll,pollen.load,pollen.collected,notes,nest.search.fl.abun,nest.search.substrate,fl.switch.1,fl.switch.1.resource.coll,fl.switch.2,fl.switch.2.resource.coll,fl.switch.3,fl.switch.3.resource.coll,fl.switch.4,fl.switch.4.resource.coll
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,yes,no,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,1,Bombus,rufocinctus,q,frg,Lupinus.bakeri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Lupinus.bakeri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Frasera.speciosa,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,22-Jun-15,173,7,JEO+JAB,10:50:00 am,11:50:00 am,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Frasera.speciosa,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,californicus,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Lupinus.bakeri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Lupinus.bakeri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Pedicularis.procera,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,wet,w,1,Bombus,rufocinctus,q,frg,Lupinus.bakeri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jun-15,179,8,JEO,3:05:00 pm,3:35:00 pm,30,partlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,,,,,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,dry,d,1,Bombus,appositus,q,frg,Vicia.americana,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Lupinus.bakeri,,,,,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Lupinus.bakeri,,,,,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,29-Jun-15,180,8,GAH+JEO,2:15:00 pm,3:15:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Frasera.speciosa,,,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,aspen,a,1,Bombus,melanopygus,q,frg,Helianthella.quinquenervis,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,appositus,q,frg,Helianthella.quinquenervis,,yes,yes,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,dry,d,1,Bombus,appositus,q,frg,Helianthella.quinquenervis,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,appositus,q,frg,Vicia.americana,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,bifarius,q,frg,Lupinus.bakeri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,9-Jul-15,190,9,JEO,10:20:00 am,11:20:00 am,60,partlycloudy.warm.recentrain,wet,w,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,,no,,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,aspen,a,1,Bombus,appositus,q,frg,Pedicularis.bracteosa,pollen,yes,yes,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,dry,d,1,Bombus,rufocinctus,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Delphinium.barbeyi,pollen,yes,yes,,,,Lupinus.bakeri,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Helianthella.quinquenervis,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,yes,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,yes,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar.and.pollen,yes,,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Vicia.americana,nectar,yes,no,,,,,,,,,,,
Copper.Creek,CC,2015,14-Jul-15,195,10,JEO,1:30:00 pm,2:30:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Lupinus.bakeri,pollen,no,,,,,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,1,Bombus,flavifrons,q,frg,Delphinium.barbeyi,nectar,yes,no,,,,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,aspen,a,1,Bombus,appositus,q,frg,Pedicularis.procera,nectar,yes,,,,,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,dry,d,1,Bombus,appositus,q,frg,Erigeron.speciosus,pollen,yes,,,,,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,dry,d,1,Bombus,appositus,q,frg,Calochortus.gunnisonii,nectar.and.pollen,no,,,,,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Pedicularis.procera,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,23-Jul-15,204,11,JEO,11:55:00 am,12:55:00 pm,60,mostlycloudy.mild,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jul-15,209,12,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Phacelia.heterophylla,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jul-15,209,12,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jul-15,209,12,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Delphinium.barbeyi,nectar,no,,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jul-15,209,12,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,1,Bombus,appositus,q,frg,Delphinium.barbeyi,nectar,yes,no,,,,,,,,,,,
Copper.Creek,CC,2015,28-Jul-15,209,12,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Ligularia.bigelovii,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,11-May-15,131,1,JEO,10:25:00 am,11:55:00 am,135,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,11-May-15,131,1,JEO,4:10:00 pm,4:55:00 pm,135,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,11-May-15,131,1,JEO,4:10:00 pm,4:55:00 pm,135,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,11-May-15,131,1,JEO,4:10:00 pm,4:55:00 pm,135,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,11-May-15,131,1,JEO,4:10:00 pm,4:55:00 pm,135,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,20-May-15,140,2,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.mild,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,20-May-15,140,2,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.mild,wet,w,1,Bombus,bifarius,q,frg+ns,Mertensia.fusiformis,nectar,no,,also nest searching,,,,,,,,,,
Frogs.Pond,FP,2015,20-May-15,140,2,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.mild,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,20-May-15,140,2,JEO,2:00:00 pm,3:00:00 pm,60,cloudy.mild,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,27-May-15,147,3,JEO,4:23:00 pm,5:23:00 pm,60,mostlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,27-May-15,147,3,JEO,4:23:00 pm,5:23:00 pm,60,mostlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,27-May-15,147,3,JEO,4:23:00 pm,5:23:00 pm,60,mostlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,27-May-15,147,3,JEO,4:23:00 pm,5:23:00 pm,60,mostlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,27-May-15,147,3,JEO,4:23:00 pm,5:23:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,27-May-15,147,3,JEO,4:23:00 pm,5:23:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,27-May-15,147,3,JEO,4:23:00 pm,5:23:00 pm,60,mostlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,nectar,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,31-May-15,151,3,JEO,11:40:00 am,12:40:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,californicus,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,31-May-15,151,3,JEO,11:40:00 am,12:40:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,31-May-15,151,3,JEO,11:40:00 am,12:40:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,31-May-15,151,3,JEO,11:40:00 am,12:40:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,31-May-15,151,3,JEO,11:40:00 am,12:40:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,dry,d,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,1,Bombus,bifarius,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,2-Jun-15,153,4,JEO,3:45:00 pm,4:45:00 pm,60,clear.warm,wet,w,1,Bombus,rufocinctus,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,dry,d,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,dry,d,1,Bombus,californicus,q,frg,Delphinium.nuttallianum,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,wet,w,1,Bombus,californicus,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,wet,w,1,Bombus,californicus,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,4-Jun-15,155,4,JEO,4:52:00 pm,5:22:00 pm,30,clear.warm,wet,w,1,Bombus,nevadensis,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,,,,,,,,,,,,,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,californicus,q,frg,Lathyrus.leucanthus,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,californicus,q,frg,Lathyrus.leucanthus,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,dry,d,1,Bombus,rufocinctus,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,flavifrons,q,frg,Mertensia.fusiformis,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,appositus,q,frg,Mertensia.fusiformis,,no,,mites,,,,,,,,,,
Frogs.Pond,FP,2015,8-Jun-15,159,5,JEO,1:20:00 pm,2:20:00 pm,60,partlycloudy.warm,wet,w,1,Bombus,californicus,q,frg,Taraxacum.officinale,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,aspen,a,1,Bombus,flavifrons,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,aspen,a,1,Bombus,bifarius,q,frg,Hydrophyllum.fendleri,,no,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,aspen,a,1,Bombus,mixtus,q,frg,Hydrophyllum.capitatum,,yes,,,,,,,,,,,,
Frogs.Pond,FP,2015,12-Jun-15,163,5,JEO,3:53:00 pm,4:53:00 pm,60,cloudy.warm,dry,d,1,Bombus,bifarius,q,frg,Taraxacum.officinale,,no,,,,,,,,,,,,
